用户ID,日期,年龄,性别,职业,睡眠时长(小时),睡眠质量(1-10),压力水平(1-10),咖啡因摄入量(杯),酒精摄入量(杯),运动时长(小时),屏幕使用时间(小时),睡眠环境,入睡时间,醒来时间
32,2025-05-22,64,男,白领,9.04021878294662,1.4411909281267057,6.643354637026533,2,1,0.5409774552195179,3.8443439222839424,安静,22:46,08:15
32,2025-05-23,64,男,白领,9.79777862455685,2.44167277847846,4.651892954685716,1,2,0.720924123360804,2.54381521352358,安静,22:45,08:47
32,2025-05-24,64,男,白领,11.164284184793543,1.0,6.736904120663677,2,0,0.9803222918493177,4.837760869392219,安静,22:35,09:44
32,2025-05-25,64,男,白领,11.159849329431506,1.7287494627004683,5.691094522425816,1,0,0.850165319991312,5.882670764360167,一般,22:02,08:57
32,2025-05-26,64,男,白领,9.278146876462046,1.0,3.225662343289122,4,1,0.43950262619009706,6.968722858274118,一般,22:25,07:56
32,2025-05-27,64,男,白领,9.090514974959069,2.590104126504723,5.54606245515179,0,0,0.5782544425724858,2.61920308118917,安静,22:02,07:20
32,2025-05-28,64,男,白领,8.929315166913634,3.28636371106823,7.0813776655956335,3,0,1.0100578294648872,4.737242512814724,安静,22:40,07:25
32,2025-05-29,64,男,白领,9.461600127424374,2.2346448908632977,6.35275020648348,2,0,0.7075506912232153,3.065655692829331,安静,22:38,07:53
32,2025-05-30,64,男,白领,9.056829581665113,1.0,1.5258368901426937,3,1,0.33621919989402016,4.64849363773439,安静,22:13,07:31
32,2025-05-31,64,男,白领,10.886789929759429,2.1897586989448925,4.419309062066073,1,0,0.44493790339506034,3.3275736027622362,一般,22:16,08:47
32,2025-06-01,64,男,白领,10.378659114276694,1.9026079876671136,7.069594529447146,2,1,1.0253406792243331,2.6338967116558423,安静,22:37,09:12
32,2025-06-02,64,男,白领,8.965143965838323,3.879734648895022,6.043055297484767,1,1,0.14121369798332356,3.911713702366714,安静,22:44,07:11
32,2025-06-03,64,男,白领,9.519012124484174,2.093113041334121,5.995952787767608,3,0,0.30454175607027356,3.6028975313432903,安静,22:14,07:38
32,2025-06-04,64,男,白领,9.771210958944307,3.141811858152378,2.7124623613886287,2,0,1.2140136346457986,3.5819969090214103,安静,22:28,08:25
32,2025-06-05,64,男,白领,9.864961960107838,2.540557272439285,7.827003348255904,1,1,0.6313468635530861,4.752889350799148,安静,22:39,08:38
32,2025-06-06,64,男,白领,9.730421324488146,3.1363528493307866,3.435954065199989,1,0,0.4172269362793908,2.0543591024367243,一般,22:19,08:19
32,2025-06-07,64,男,白领,10.549371341905248,1.8741953842685781,7.595828024723739,1,0,0.0,1.9051681388032689,安静,22:05,08:38
32,2025-06-08,64,男,白领,11.08030233826279,1.0,7.371036194798876,2,0,0.8288353806227551,3.7952470983528954,一般,22:57,09:52
32,2025-06-09,64,男,白领,9.311623201761961,1.7862686582087275,4.591582234604401,1,1,0.5276393444994891,5.576153703118963,一般,22:29,07:45
32,2025-06-10,64,男,白领,9.694612242211685,1.0,4.299666289752804,3,2,0.4893821224609756,3.324904032625871,一般,22:13,07:55
32,2025-06-11,64,男,白领,9.316588292263255,1.0,8.751306752089258,2,1,0.2587734448239447,4.833397859352893,安静,22:52,08:26
33,2025-05-13,33,男,白领,8.046765980066052,3.3645251128384324,4.974240848730258,1,2,0.30026003896946885,5.09777477018546,安静,22:35,06:44
33,2025-05-14,33,男,白领,8.464349751938808,5.097495944345074,6.569127884063853,1,0,0.0,3.2052306283607463,安静,22:00,06:34
33,2025-05-15,33,男,白领,9.530511318007708,1.5310090712415327,5.731668203931883,1,2,0.8058793196134326,3.518416833536058,一般,22:09,07:35
33,2025-05-16,33,男,白领,7.196892045377832,3.9366264892778835,4.53164322081266,1,2,0.692387699444411,3.502001487917643,一般,22:16,05:26
33,2025-05-17,33,男,白领,10.539907622496315,1.0,3.950867900520445,4,0,0.570893018778477,3.653853267011765,安静,22:53,08:53
33,2025-05-18,33,男,白领,10.846167893577556,2.2071989623332247,2.306552829501764,1,0,0.44934960252903555,3.8249041803369708,一般,22:37,09:17
33,2025-05-19,33,男,白领,7.747976372280906,4.512520320682774,4.4023078323050235,1,0,0.33665109367409396,2.2547666675334765,一般,22:06,06:35
33,2025-05-20,33,男,白领,7.070897935084309,6.59284694848762,3.456015994702101,0,0,0.9103685789475815,0.9379477135395287,安静,22:34,05:26
33,2025-05-21,33,男,白领,8.269772954565468,4.9689530663051995,3.5327800209563494,1,0,0.23210179544582105,4.057514565276388,安静,22:57,07:21
33,2025-05-22,33,男,白领,7.584312359360308,4.05231672129762,6.2859793695682935,2,1,0.573451761229986,5.412808604648667,安静,22:52,06:07
33,2025-05-23,33,男,白领,8.686238542115097,4.584493152322755,5.029103367679121,1,1,0.9043572761787471,4.863850913274455,安静,22:00,06:07
33,2025-05-24,33,男,白领,9.744777627104037,1.2290262616078604,5.516127959067191,0,1,0.6472196622681093,5.754096046309563,嘈杂,22:46,08:45
33,2025-05-25,33,男,白领,9.158363493287089,2.7090448622913006,5.938764821270132,1,1,0.6036373948664486,4.869594734650099,安静,22:26,07:53
33,2025-05-26,33,男,白领,6.225727154418173,3.99618117003906,3.53619078532844,2,1,0.6263742136072941,4.770259918203748,安静,22:27,04:49
33,2025-05-27,33,男,白领,6.651329335492248,2.536721224282796,5.015927388865536,3,0,0.8234376187384316,3.370674352988821,安静,22:03,04:40
33,2025-05-28,33,男,白领,6.306834413976354,3.279981345062475,6.037343871404053,0,2,0.6020268234391711,2.6303636623993256,安静,22:07,04:18
33,2025-05-29,33,男,白领,6.617450638597392,3.4644260720653373,5.534421359332239,1,1,0.4558542002668429,2.2113772343881672,安静,22:39,05:20
33,2025-05-30,33,男,白领,7.515687162783312,3.731947903555284,3.7409429188851258,4,1,0.4405175849857036,3.703599563880653,安静,22:37,06:05
33,2025-05-31,33,男,白领,10.831044362500934,2.172731554533457,1.0,1,0,0.4458795249613946,4.37250510933319,安静,22:13,09:26
33,2025-06-01,33,男,白领,11.283389411309267,1.0,3.73602900447089,2,2,1.2709237513100415,2.565171050477862,嘈杂,22:28,09:53
33,2025-06-02,33,男,白领,10.237055348858565,1.0,6.721868422102657,2,1,0.4030772771968926,5.503355683305134,一般,22:43,09:18
33,2025-06-03,33,男,白领,7.599510292909158,4.965272901048001,4.293499940814081,0,0,0.41199804060837886,2.8319783075051737,安静,22:20,06:17
33,2025-06-04,33,男,白领,6.251097142874505,5.299569950885503,1.60125203381903,0,0,0.122280526565542,1.9920273110041467,安静,22:25,04:51
33,2025-06-05,33,男,白领,9.59173717707099,1.0,6.494531909005129,1,0,0.8081453107679453,4.712539324498563,一般,22:29,07:49
33,2025-06-06,33,男,白领,9.611756481814789,1.8055767100895643,4.21269565703444,3,0,0.6910724237008956,2.787312082333095,一般,22:03,07:36
33,2025-06-07,33,男,白领,9.643200778524351,2.7459553769799254,3.8873267323626015,1,0,0.6870577396477576,6.2081252696296705,安静,22:47,08:05
33,2025-06-08,33,男,白领,9.309799005260771,1.0,6.935131251995441,3,0,0.6676085848765457,2.8930422199385806,嘈杂,22:12,07:48
33,2025-06-09,33,男,白领,6.0779491466644355,4.059954254471468,4.003048317919089,0,1,0.5678491736972582,3.8387062901102245,安静,22:30,04:25
33,2025-06-10,33,男,白领,6.768217404499515,4.2703252477166895,5.872584426979535,0,1,0.8109154903791632,3.306643026844423,安静,22:48,05:19
33,2025-06-11,33,男,白领,9.059927267549002,2.119096858530145,5.165193549646914,2,0,0.7480515892127343,3.3439861584129575,安静,22:07,07:02
34,2025-05-13,48,女,学生,8.585546022576294,5.197746008017513,3.501050629809449,1,2,0.5959162957750614,4.545407842187604,一般,22:12,06:49
34,2025-05-14,48,女,学生,8.846284359869495,4.635513989730997,2.7792577759901174,2,0,0.3011590079349077,2.2573912220536934,嘈杂,22:17,07:18
34,2025-05-15,48,女,学生,9.868029869531338,1.2826015383222176,3.2699085888907504,0,2,0.0,6.63527723714909,安静,22:00,07:52
34,2025-05-16,48,女,学生,8.871270303610935,5.200299644194168,2.166297400615576,2,0,0.31359330785421446,6.670271454196917,一般,22:42,07:28
34,2025-05-17,48,女,学生,10.625423256437475,1.0,2.3232959566351967,1,0,0.7832399989829777,3.5822554118810093,一般,22:32,09:14
34,2025-05-18,48,女,学生,9.158886140614705,3.408887701647678,2.936311983393881,0,0,0.6746010063285849,3.797662292796283,安静,22:17,07:41
34,2025-05-19,48,女,学生,8.8115902827088,6.483909930140978,1.3321464958052391,0,0,0.7937779232860889,3.125516692671621,安静,22:39,07:28
34,2025-05-20,48,女,学生,9.0084331803268,4.309660097740513,1.7297171659549346,1,0,0.4691968493021306,2.385690965534567,安静,22:50,08:14
34,2025-05-21,48,女,学生,7.848045029751097,6.025833854753251,3.0535031081258017,0,0,0.25076421106987656,3.0104187230600417,安静,22:14,05:47
34,2025-05-22,48,女,学生,9.346822263776012,3.705881300545424,3.3003480166640133,0,1,0.6787954405158237,3.968015768910074,安静,22:09,07:16
34,2025-05-23,48,女,学生,9.547401669425424,3.0292182285168914,3.509898063125807,1,2,0.3663319307787376,2.1063657791142676,安静,22:18,07:24
34,2025-05-24,48,女,学生,10.040968917826508,1.9320028335559,5.403571650124132,1,0,0.6341650404671306,3.025657740034216,一般,22:08,08:32
34,2025-05-25,48,女,学生,10.863548073779619,1.5177665549590538,2.545935127969725,1,0,0.140593506099514,3.2551202613509247,嘈杂,22:05,09:12
34,2025-05-26,48,女,学生,8.487083015982803,5.216545242021169,1.0,0,2,0.016921064362459992,4.629784924598823,安静,22:49,07:05
34,2025-05-27,48,女,学生,7.32053552107344,5.3837180501237505,4.678862044200896,1,2,0.8448462092031106,1.1384874234020557,一般,22:37,06:24
34,2025-05-28,48,女,学生,10.012691480649975,2.4346461538460855,1.0,1,1,0.5309353777151614,2.8228319145125997,安静,22:21,08:11
34,2025-05-29,48,女,学生,6.926696480518939,3.5236256187143304,4.293932975516438,0,0,0.5632188825255016,4.462806166143538,一般,22:21,05:02
34,2025-05-30,48,女,学生,7.388521657115305,4.581434528001279,3.5844338054496196,2,1,0.1495964228468885,5.204514193867774,一般,22:39,05:53
34,2025-05-31,48,女,学生,11.10490843352888,1.833379840388707,3.784885359552913,0,0,0.24104308634995159,6.560200828995378,安静,22:56,10:07
34,2025-06-01,48,女,学生,9.548071635164531,4.890693927810586,1.647891126451396,1,0,0.3069248543152375,0.10845062591024845,安静,22:40,08:04
34,2025-06-02,48,女,学生,9.175788684791248,2.5808274920534253,2.4864156733002387,0,2,0.9816651482711816,5.62524335422141,安静,22:28,07:45
34,2025-06-03,48,女,学生,8.786477759295142,5.625748606615346,2.0607818725940406,4,0,0.0017826514669947446,4.786922899436515,安静,22:11,07:00
34,2025-06-04,48,女,学生,7.735394211633523,4.815380463193534,3.4038468483206903,2,0,0.4659235659136849,2.9261242359163497,一般,22:55,07:01
34,2025-06-05,48,女,学生,9.014878496006599,3.9463324384237866,2.5524203106062684,3,0,0.38073539103626663,1.423222970862505,安静,22:56,08:10
34,2025-06-06,48,女,学生,7.890162372732496,5.324565134437657,1.0,2,0,0.4890322283626346,6.35560283629952,安静,22:46,06:19
34,2025-06-07,48,女,学生,11.116712103529991,2.205885630321406,2.7340222036886055,0,1,0.25761206493213723,0.7965764659921608,一般,22:04,08:31
34,2025-06-08,48,女,学生,9.26054116347069,3.2588811380303837,1.8943256323394615,0,0,0.6364113189250323,3.400751098180348,安静,22:03,07:25
34,2025-06-09,48,女,学生,9.443075051430275,3.375168829506507,1.0,2,0,0.4635577944349865,4.028528165471081,安静,22:38,07:39
34,2025-06-10,48,女,学生,9.824898909779488,3.9558065473571777,1.7565536306504257,2,0,0.6255543677471165,2.75502342180763,安静,22:32,08:01
34,2025-06-11,48,女,学生,9.170850195505635,2.172538158414675,1.0,2,2,0.3425548411121404,4.107298539445415,安静,22:19,07:49
35,2025-05-13,26,女,学生,6.925489305394423,2.5591775939264787,5.743394710602702,1,0,0.5692593230384263,6.223366222392608,嘈杂,22:14,04:37
35,2025-05-14,26,女,学生,4.2590467834430825,1.959283492599873,5.493575656705463,0,0,0.5253734660352368,3.6085084884432104,一般,22:48,03:04
35,2025-05-15,26,女,学生,7.814298154622424,4.6870080862357195,7.122815450922204,1,0,1.092851774076296,6.944574868918128,一般,22:14,05:29
35,2025-05-16,26,女,学生,6.79478832965217,3.4330914965851305,7.105013494816049,1,0,0.7962359338093046,5.17134961178345,安静,22:23,05:13
35,2025-05-17,26,女,学生,10.36290288163352,1.0,6.007240225462799,2,0,0.6167984325723816,4.880249091636004,安静,22:24,08:33
35,2025-05-18,26,女,学生,6.6311214112251236,3.40829642592894,6.262670359301234,0,2,0.31672661016523995,2.91951782343668,安静,22:40,04:58
35,2025-05-19,26,女,学生,7.045548052496999,4.366152533872783,6.2397958996015435,2,0,0.451916303004767,5.681097150955237,安静,22:35,06:03
35,2025-05-20,26,女,学生,6.8798614438795305,3.3318314603147723,4.268882030490369,1,0,0.28335823501134105,4.9745752230184275,安静,22:35,05:21
35,2025-05-21,26,女,学生,6.779431322031682,2.427192147893086,8.952327452858261,0,1,0.20035373919978516,1.6664530775191413,一般,22:14,04:49
35,2025-05-22,26,女,学生,6.978400078524572,2.79243341625727,5.549816206202324,2,0,0.524367650945075,3.277967740197958,安静,22:56,05:51
35,2025-05-23,26,女,学生,5.416266855949125,1.1720139637442197,7.794868558458758,2,1,0.9668313312581249,3.8700956766303976,一般,22:53,03:58
35,2025-05-24,26,女,学生,7.025446461995124,5.019413630961896,6.2558067850098,0,0,0.5175826752115378,1.6582571509145119,一般,22:49,05:05
35,2025-05-25,26,女,学生,8.843244648745886,3.442249730607738,7.937334860961009,2,0,0.4314303826621372,3.431987489809905,安静,22:03,07:01
35,2025-05-26,26,女,学生,6.9288484434131545,2.396766213622971,7.072672312793321,1,1,1.0425769901364226,4.844599010756574,一般,22:54,05:45
35,2025-05-27,26,女,学生,8.053274321187422,4.87319098578762,8.900587511332185,1,0,0.5671520518349709,2.2306495067052388,一般,22:07,06:16
35,2025-05-28,26,女,学生,7.762729069302427,5.722984859098504,2.767766597636485,0,1,0.6909659620619792,6.983913837894149,一般,22:29,06:20
35,2025-05-29,26,女,学生,6.459157964768008,3.0446197993580313,8.63580887353172,1,0,0.8948022259155495,2.691822743228917,一般,22:13,04:28
35,2025-05-30,26,女,学生,7.595729834799188,3.437524735881873,9.584544274348307,1,1,0.42024002429381063,3.3669985857588065,安静,22:36,06:07
35,2025-05-31,26,女,学生,8.346936836568277,3.6888942726039904,5.460309046256409,2,1,0.6970696118958942,2.416478893077456,嘈杂,22:41,07:08
35,2025-06-01,26,女,学生,7.821341334730288,4.683986133931195,6.258214586414785,2,2,1.0240362159805856,0.4103276461848666,安静,22:37,05:54
35,2025-06-02,26,女,学生,6.166921468460868,2.802561852331313,6.131717264236878,1,0,0.4044554603388558,4.310946089267879,安静,22:09,04:01
35,2025-06-03,26,女,学生,7.055932159291166,3.5986515840140356,7.059118564977125,3,2,0.3102594751069595,2.0123410308809904,安静,22:08,05:07
35,2025-06-04,26,女,学生,6.842363212730741,3.636589398495316,5.927392629029889,1,1,1.0326243725464068,3.961602903242632,安静,22:38,05:39
35,2025-06-05,26,女,学生,7.5387546561548175,3.8750212989615327,9.125170488236826,1,1,0.3291512059836672,3.8791309535921688,安静,22:43,06:35
35,2025-06-06,26,女,学生,6.518272696160164,3.6705884468080217,5.300387333760674,1,0,0.004474649747463644,3.551536199663407,安静,22:31,05:08
35,2025-06-07,26,女,学生,9.238373900275048,2.3024449735104566,6.662827693250922,0,0,0.2674020853664259,5.181558895767385,安静,22:01,07:17
35,2025-06-08,26,女,学生,7.7822603370023895,3.324224089755398,8.091948450555847,2,1,0.4494493878414353,1.9237264632246815,一般,22:21,05:43
35,2025-06-09,26,女,学生,6.0520154628764,3.0424111770581845,7.257545979351808,1,0,1.0423280662320704,4.330046678032385,安静,22:07,04:02
35,2025-06-10,26,女,学生,5.470090114008262,1.0,6.445368782081405,2,2,0.4506666385313196,6.029577896691651,安静,22:46,04:44
35,2025-06-11,26,女,学生,7.486114783117596,4.031259551490612,5.0881923202021175,1,0,0.24546274331210277,3.576564392507369,一般,22:43,06:19
36,2025-05-13,58,女,自由职业,7.048610873039246,5.840957241944075,4.006862669516866,1,0,0.5355198000468933,4.591126562635278,一般,22:48,05:57
36,2025-05-14,58,女,自由职业,7.583228706018298,4.601477973969802,6.301245942964246,0,2,0.5183563294369667,3.3854284719907466,一般,22:35,06:25
36,2025-05-15,58,女,自由职业,7.411253154368729,6.169768058244693,7.259898649954291,1,0,0.6076752751221979,1.940310163207648,安静,22:23,05:58
36,2025-05-16,58,女,自由职业,6.771697696770851,3.7145250578976414,4.910606988911419,2,2,0.3239450799353787,0.11014794881228562,安静,22:25,05:40
36,2025-05-17,58,女,自由职业,9.865542333193538,3.0430198866636005,4.309635702318406,0,1,0.921694279252389,3.8011078111375842,安静,22:33,08:30
36,2025-05-18,58,女,自由职业,8.295035301941061,5.202811681791699,4.8312254002566055,3,0,0.26964871439759264,1.3141881337983667,安静,22:16,06:06
36,2025-05-19,58,女,自由职业,7.576634292439226,3.7731293881912604,5.835750114274244,2,2,0.47957255213238126,2.0247906129438036,一般,22:35,06:13
36,2025-05-20,58,女,自由职业,8.126555331369326,3.4715586860019836,5.395194616284101,2,2,0.11240161749833966,4.271098146228469,安静,22:51,06:50
36,2025-05-21,58,女,自由职业,6.798737774198688,3.0786121871841914,5.2401799984329,1,2,0.15527149932394435,6.3406761347480725,安静,22:26,04:55
36,2025-05-22,58,女,自由职业,7.124562158449152,3.1981736079243435,4.412872564404496,2,0,0.0,2.910198494476715,嘈杂,22:46,05:55
36,2025-05-23,58,女,自由职业,6.862282240420809,2.4677079144686855,6.204201169405555,1,2,0.6507638739362546,5.318136078984104,安静,22:55,05:26
36,2025-05-24,58,女,自由职业,11.521354712454684,1.4598575367086326,4.6561878792706,2,0,0.4110195175931385,4.819200780216705,安静,22:00,09:41
36,2025-05-25,58,女,自由职业,9.774947310138733,1.1708836160491298,6.7996159387383965,1,0,0.5928844411893917,4.077685960862429,嘈杂,22:08,07:49
36,2025-05-26,58,女,自由职业,8.284742925614564,5.063778927687039,5.499545532938837,2,1,0.48406215837366295,3.8051220100843732,安静,22:14,06:30
36,2025-05-27,58,女,自由职业,6.305427336460556,3.8117416840533442,3.7629043310346875,0,2,0.5817553970688779,5.045658178455187,安静,22:21,04:50
36,2025-05-28,58,女,自由职业,9.004353591570272,3.2411569469114365,2.9308784948760476,0,0,0.2692841576463157,4.692300069032164,一般,22:05,06:24
36,2025-05-29,58,女,自由职业,9.437573469033682,1.6605651655560694,5.6791726783469185,0,2,0.4516291842807484,3.9020971969229623,一般,22:46,08:11
36,2025-05-30,58,女,自由职业,9.565985365285476,2.177031356451822,6.432466399989615,2,0,0.4414014934229378,2.9168311351837968,安静,22:07,07:44
